I'm glad you weren't here., i glad you be here no
Look what we've found., we what look find
Do you have anything to do tonight?, you anything do tonight have do
You've gone too far., you too far go too
Beware of dog., dog beware of
My inbox is full., my inbox full
I hope you like chocolate cake., i you chocolate cake hope like
I've been here almost three years now., i here almost three year now
Her parents hate me., her parent me hate
He's not going to visit you tomorrow., he you tomorrow go visit no
Have you turned in your report?, you your your report turn in
I'm feeling low., i low feel
Tom has the same sweater as you., tom same same sweater as you have
I must leave tomorrow morning., i tomorrow morning leave
Can I write it like that?, i it that write
This could be serious., this serious
Tom wiped his feet on the doormat., tom his his foot doormat wipe
Tom underwent surgery., tom surgery underwent
I'm a licensed veterinarian., i licensed licensed veterinarian
When did all this happen?, all this happen when
Tom was awfully bored., tom awfully bore awfully
I saved you., i you save
Why did you buy flowers?, you flower buy why
There's almost no water in the bucket., there almost no water in bucket 's almost
You'd better change your eating habits., you your better your eat habit change eat
Do you want another one of these?, you another one of these want
I have no friends to help me., i no friend help me have help
I'm glad you weren't here., i glad you be here no
Which one will you choose?, you which one choose
Do you have anything to do tonight?, you anything do tonight have do
Let's not exaggerate., 's let exaggerate no
Beware of dog., dog beware of
Is everything prepared?, everything prepare prepare
I hope you like chocolate cake., i you chocolate cake hope like
Let it be., it let
Her parents hate me., her parent me hate
Don't be too hard on yourself., too hard too yourself no
Have you turned in your report?, you your your report turn in
They're all fake., they fake all
Tom has the same sweater as you., tom same same sweater as you have
Do you take American Express?, you american express take
Can I write it like that?, i it that write
I never thought that would happen., i that think happen no
Tom wiped his feet on the doormat., tom his his foot doormat wipe
These pictures are beautiful., these picture beautiful these
I'm a licensed veterinarian., i licensed licensed veterinarian
I know you left early., i you early know leave early
Tom was awfully bored., tom awfully bore awfully
We're not involved., we involve no
Why did you buy flowers?, you flower buy why
Let Tom sleep., tom let sleep
You'd better change your eating habits., you your better your eat habit change eat
Why are you busy today?, you busy today why
I have no friends to help me., i no friend help me have help
I'm happy the game is over., i happy game over
Which one will you choose?, you which one choose
Don't expect too much of me., much too much of me expect too no
Let's not exaggerate., 's let exaggerate no
I thought his opinion was relevant., i his opinion relevant think
Is everything prepared?, everything prepare prepare
He lost his movie ticket., he his his movie ticket lose
Let it be., it let
My older sister is good at singing., my old sister good at sing
Don't be too hard on yourself., too hard too yourself no
Who are we?, we who
They're all fake., they fake all
Are you writing a letter?, you letter write
Do you take American Express?, you american express take
I felt very uneasy., i very uneasy very felt very
I never thought that would happen., i that think happen no
He has acted wisely., he wisely act wisely
These pictures are beautiful., these picture beautiful these
What exactly are you proposing?, you exactly propose what
I know you left early., i you early know leave early
I need your advice., i your your advice need
We're not involved., we involve no
His head ached., his head ache
Let Tom sleep., tom let sleep
His daughter is sick., his daughter sick
Why are you busy today?, you busy today why
I think Tom is sick., i tom sick think
I'm happy the game is over., i happy game over
I can't drive very well., i very well drive very no
Don't expect too much of me., much too much of me expect too no
Why is love so difficult?, love so difficult so why
I thought his opinion was relevant., i his opinion relevant think
I want you to read this book., i you this book want read
He lost his movie ticket., he his his movie ticket lose
I can't believe what I'm seeing., i i believe see what no
My older sister is good at singing., my old sister good at sing
Put this list in alphabetical order., alphabetical this list alphabetical order put
Who are we?, we who
His long speech bored everyone., his long speech everyone bore
Are you writing a letter?, you letter write
I'll let you know when it's done., i you it let know do when
I felt very uneasy., i very uneasy very felt very
I don't work on Mondays., i mondays work on no
He has acted wisely., he wisely act wisely
Where did you learn French?, you french learn where
What exactly are you proposing?, you exactly propose what
Your T-shirt's on backwards., your t - shirt backwards
I need your advice., i your your advice need
You could've killed somebody., you somebody kill
His head ached., his head ache
I can't carry all that baggage., i all that baggage carry no
His daughter is sick., his daughter sick
I'm sure Tom wouldn't like it., i sure tom like it like no
I think Tom is sick., i tom sick think
I felt great., i great felt
I can't drive very well., i very well drive very no
We're all having lunch., we all lunch have
Why is love so difficult?, love so difficult so why
I was just trying to be friendly., i friendly just try
I want you to read this book., i you this book want read
I know you're smarter than me., i you smart than me know
I can't believe what I'm seeing., i i believe see what no
We work together., we together work together
Put this list in alphabetical order., alphabetical this list alphabetical order put
Do you know why they stopped talking?, you they know stop talk why
His long speech bored everyone., his long speech everyone bore
Tom is very angry with me now., tom very angry with very me now
I'll let you know when it's done., i you it let know do when
You'll have a hard time., you hard hard time have
I don't work on Mondays., i mondays work on no
What are you doing?, you do what
Where did you learn French?, you french learn where
Let's see what the outcome is., 's outcome what let see
Your T-shirt's on backwards., your t - shirt backwards
He had a blue jacket on., he blue blue jacket have
You could've killed somebody., you somebody kill
Is there anything you want to say?, there you anything want want say
I can't carry all that baggage., i all that baggage carry no
He is a considerate father., he considerate considerate father
I'm sure Tom wouldn't like it., i sure tom like it like no
It's not funny., it funny no
I felt great., i great felt
The hills were covered with snow., hill snow cover with
We're all having lunch., we all lunch have
Someone put something in my drink., someone my something my drink put
I was just trying to be friendly., i friendly just try
Tom denied having said such a thing., tom such thing deny say
I know you're smarter than me., i you smart than me know
Tom was sure of it., tom sure of it
We work together., we together work together
I'm going on a trip., i trip go on
Do you know why they stopped talking?, you they know stop talk why
Come tomorrow morning., tomorrow morning come
Tom is very angry with me now., tom very angry with very me now
We've just spent two weeks apart., we just two week apart spend
You'll have a hard time., you hard hard time have
"I, too, have a question.", i too question have
What are you doing?, you do what
The flame went out., flame go out
"You're not ready yet, are you?", you ready you yet no
Let's see what the outcome is., 's outcome what let see
He had a blue jacket on., he blue blue jacket have
This is very easy., this very easy very
I prefer to eat alone., i alone prefer eat alone
Is there anything you want to say?, there you anything want want say
I caught him in the act., i him act catch
He is a considerate father., he considerate considerate father
My grandmother lives by herself., my grandmother herself life by
It's not funny., it funny no
I was really hungry., i really hungry really
The hills were covered with snow., hill snow cover with
I don't have time to help now., i time help now have help now no
Someone put something in my drink., someone my something my drink put
My family isn't very big., my family very big very no
Tom denied having said such a thing., tom such thing deny say
The light is green., light green
Tom was sure of it., tom sure of it
I'm not tired at all., i tire all at all no
I'm going on a trip., i trip go on
I want you to be prepared., i you want prepare
Come tomorrow morning., tomorrow morning come
What's the name of that bird?, name of that bird what
We've just spent two weeks apart., we just two week apart spend
"I, too, have a question.", i too question have
I felt like such an idiot., i such idiot felt like
Nobody was home., nobody home
The flame went out., flame go out
My mother set the table., my mother table set
"You're not ready yet, are you?", you ready you yet no
Milk is a popular beverage., milk popular popular beverage
This is very easy., this very easy very
Please refrain from smoking., smoke refrain from
I prefer to eat alone., i alone prefer eat alone
I paid about 50 bucks., i about 50 buck pay about
I caught him in the act., i him act catch
That'll be a big achievement., that big big achievement
My grandmother lives by herself., my grandmother herself life by
Do you understand everything?, you everything understand
I was really hungry., i really hungry really
She seemed disappointed at the result., she disappointed disappointed at result seem
I don't have time to help now., i time help now have help now no
These problems must be dealt with carefully., these problem these deal with
My family isn't very big., my family very big very no
The light is green., light green
Are you a racist?, you racist
Why would I need to do that?, i that need do why
I'm not tired at all., i tire all at all no
The job is almost done., job almost do
I want you to be prepared., i you want prepare
What country were you born in?, you what country bear in
What's the name of that bird?, name of that bird what
I've lost patience with Tom., i patience tom lose
I felt like such an idiot., i such idiot felt like
I borrowed this book from Tom., i this book tom borrow
Nobody was home., nobody home
There was a discussion on the measures., there discussion on measure be
My mother set the table., my mother table set
I went to a shoe store yesterday., i shoe store yesterday go to
Milk is a popular beverage., milk popular popular beverage
This isn't your office., this your your office no
Please refrain from smoking., smoke refrain from
I'm going to fight till the end., i end go fight
I paid about 50 bucks., i about 50 buck pay about
Have you tried online dating?, you online date try online date
That'll be a big achievement., that big big achievement
It's getting dark., it dark get
Do you understand everything?, you everything understand
She seemed disappointed at the result., she disappointed disappointed at result seem
Come and see this., this come see
This sounds fishy., this fishy sound
These problems must be dealt with carefully., these problem these deal with
I am acquainted with the author., i author acquaint with
Are you a racist?, you racist
I think it's time to begin., i it time begin think begin
Why would I need to do that?, i that need do why
The soldiers decimated the unruly population., soldier unruly unruly population decimate
The job is almost done., job almost do
I can't picture Tom in a dress., i tom dress picture no
What country were you born in?, you what country bear in
My brother and I shared the room., my brother and i room share
I've lost patience with Tom., i patience tom lose
After a storm comes the calm., storm calm come
I borrowed this book from Tom., i this book tom borrow
I don't have any sisters., i any sister have no
There was a discussion on the measures., there discussion on measure be
He cannot afford to buy a car., he car afford buy no
I went to a shoe store yesterday., i shoe store yesterday go to
It took time., it time take
This isn't your office., this your your office no
I dozed off., i doze off
I'm going to fight till the end., i end go fight
Have you tried online dating?, you online date try online date
We look out for each other., we other each other look out
He didn't keep his word., he his his word keep no
It's getting dark., it dark get
Please give me back my pen., my me my pen give
Come and see this., this come see
I hid behind a tree., i tree hide behind
This sounds fishy., this fishy sound
Do you see patients on Saturdays?, you patient saturdays see
I am acquainted with the author., i author acquaint with
This is a short term solution., this short term solution
I think it's time to begin., i it time begin think begin
I'm sick of this hot weather., i sick of hot this hot weather
The soldiers decimated the unruly population., soldier unruly unruly population decimate
I'd prefer to not take that risk., i that risk prefer take no
I can't picture Tom in a dress., i tom dress picture no
The accident happened before my very eyes., accident my very my very eyes happen before
My brother and I shared the room., my brother and i room share
Let's ask them., 's them let ask
After a storm comes the calm., storm calm come
He's very likely to be late., he very likely be late very
I don't have any sisters., i any sister have no
You ruined everything., you everything ruin
He cannot afford to buy a car., he car afford buy no
It only takes a few minutes., it few only few minute take
It took time., it time take
Did I mention that?, i that mention
I dozed off., i doze off
We look out for each other., we other each other look out
Who's making the decisions?, decision make who
They all hugged., they all hug
He didn't keep his word., he his his word keep no
Go to your room., your your room go to
Please give me back my pen., my me my pen give
Leave that to me., that me leave
I hid behind a tree., i tree hide behind
What are they going to do?, they go do what
Do you see patients on Saturdays?, you patient saturdays see
You should be happy for me., you happy me
This is a short term solution., this short term solution
He fought until the end., he end fight until
I'm sick of this hot weather., i sick of hot this hot weather
I've always loved doing that., i always that love do
I'd prefer to not take that risk., i that risk prefer take no
What should I do with this?, i this do with what
The accident happened before my very eyes., accident my very my very eyes happen before
I doubt we can prove that., i we that doubt prove
Let's ask them., 's them let ask
I totally agree with what you say., i you totally agree with say what
He's very likely to be late., he very likely be late very
This changes nothing., this nothing change
You ruined everything., you everything ruin
I said there's no one here., i there no one here say 's
It only takes a few minutes., it few only few minute take
You're so sweet., you so sweet so
Did I mention that?, i that mention
How do you feel about it?, you it feel about how
Who's making the decisions?, decision make who
He handed in his paper., he his his paper hand in
They all hugged., they all hug
I think you're in danger., i you danger think
Go to your room., your your room go to
The movie industry became a big business., movie industry big big business become
Leave that to me., that me leave
I had such high hopes for you., i such high such high hope for you have
What are they going to do?, they go do what
Why don't you sing something for me?, you something me sing why no
You should be happy for me., you happy me
Do I look like I'm busy?, i i busy look
He fought until the end., he end fight until
Did Tom tell you the good news?, tom good you good news tell
I've always loved doing that., i always that love do
That would be funny., that funny
What should I do with this?, i this do with what
You'll never leave this town., you this town leave no
I doubt we can prove that., i we that doubt prove
There isn't anybody here., there anybody here no
I totally agree with what you say., i you totally agree with say what
Her speech was excellent., her speech excellent
This changes nothing., this nothing change
"If he has time, he will come.", he he time have come
I said there's no one here., i there no one here say 's
How does it feel to be back?, it back feel how
You're so sweet., you so sweet so
Look at those black clouds., black those black cloud look at
How do you feel about it?, you it feel about how
A year has twelve months., year twelve month have
He handed in his paper., he his his paper hand in
Tom washes clothes three times a week., tom clothes three time week wash
I think you're in danger., i you danger think
What did you do with that?, you that do with what
The movie industry became a big business., movie industry big big business become
I haven't tried., i try no
I had such high hopes for you., i such high such high hope for you have
The danger is over., danger over
Why don't you sing something for me?, you something me sing why no
Do you think you'll be here tomorrow?, you you here tomorrow think
Do I look like I'm busy?, i i busy look
Who ate all the fruit?, all fruit eat who
The young guy wants to drink., young guy want drink
Did Tom tell you the good news?, tom good you good news tell
He did all the legwork., he all legwork do
That would be funny., that funny
I know you've been through a lot., i you lot know
You'll never leave this town., you this town leave no
"Stand up and introduce yourself, please.", yourself stand up introduce
There isn't anybody here., there anybody here no
I'm done thinking., i think do
Her speech was excellent., her speech excellent
"If he has time, he will come.", he he time have come
It's very dark in here., it very dark very in here
How does it feel to be back?, it back feel how
Don't expose this chemical to direct sunlight., direct this chemical direct sunlight expose no
Look at those black clouds., black those black cloud look at
Cocaine is a drug., cocaine drug
A year has twelve months., year twelve month have
You ran a red light., you red red light run
Tom washes clothes three times a week., tom clothes three time week wash
That's just what we need., that we just need what
What did you do with that?, you that do with what
Nothing like that will happen again., nothing like that again happen again
I haven't tried., i try no
I'm feeling really sick., i really sick really feel really
The danger is over., danger over
I dare you to prove me wrong., i wrong you me wrong dare prove
Do you think you'll be here tomorrow?, you you here tomorrow think
It was a good answer., it good good answer
Who ate all the fruit?, all fruit eat who
Who made this song popular?, this song popular this make who
The young guy wants to drink., young guy want drink
Write in the date yourself., date yourself write in
He did all the legwork., he all legwork do
I can't feel my toes., i my my toe feel no
I know you've been through a lot., i you lot know
Could someone give us a hand?, someone us hand give
"Stand up and introduce yourself, please.", yourself stand up introduce
We haven't seen you in a while., we you while see no
I'm done thinking., i think do
Please don't tell anyone., anyone tell no
It's very dark in here., it very dark very in here
I'll bring the glasses., i glass bring
Don't expose this chemical to direct sunlight., direct this chemical direct sunlight expose no
I was stupid., i stupid
Cocaine is a drug., cocaine drug
I just took a bath., i just bath take
You ran a red light., you red red light run
She studies as hard as ever., she as hard as study as
That's just what we need., that we just need what
Their loss is our gain., their loss our our gain
Nothing like that will happen again., nothing like that again happen again
Tom is a felon., tom felon
I'm feeling really sick., i really sick really feel really
I dare you to prove me wrong., i wrong you me wrong dare prove
My bike is nothing like yours., my bike nothing like yours
It was a good answer., it good good answer
Everything was wrong., everything wrong
Who made this song popular?, this song popular this make who
What is your type exactly?, your type exactly what
Where's the money I gave you?, money i give you give where
Write in the date yourself., date yourself write in
I can't feel my toes., i my my toe feel no
Are your parents home?, your parent home
Could someone give us a hand?, someone us hand give
May I take a message?, i message take
I'm going to ignore that., i that go ignore
We haven't seen you in a while., we you while see no
Why can't I move?, i move why no
Please don't tell anyone., anyone tell no
Tom has messed up everything., tom everything mess up
I'll bring the glasses., i glass bring
I was stupid., i stupid
I'm sure we can trust Tom., i sure we trust tom trust
I just took a bath., i just bath take
I have to get my watch repaired., i my watch have get repair
They had no children., they no child have
She studies as hard as ever., she as hard as study as
"Great, isn't it?", great it no
Their loss is our gain., their loss our our gain
I didn't want to surprise you., i you want surprise no
Tom is a felon., tom felon
It's not enough., it enough no
There are no clean plates., there clean no clean plate
Don't believe her because she always lies., she her always believe lie no
My bike is nothing like yours., my bike nothing like yours
Why are you wearing that?, you that wear why
Everything was wrong., everything wrong
It was a bomb., it bomb
What is your type exactly?, your type exactly what
A red dress looks good on her., red dress good her look
Where's the money I gave you?, money i give you give where
You've got to be making this up., you this get make
Are your parents home?, your parent home
You don't have to be so sarcastic., you so sarcastic so have no
May I take a message?, i message take
Do you drink?, you drink
I'm going to ignore that., i that go ignore
Why can't I move?, i move why no
Could you take a picture of us?, you picture of us take
Tom has messed up everything., tom everything mess up
Is she your mother?, she your your mother
He's just kidding you., he just you kid
I'm sure we can trust Tom., i sure we trust tom trust
That is no business of his., that no business of his
I have to get my watch repaired., i my watch have get repair
I tried everything I could., i i everything could try
They had no children., they no child have
Don't admit anything., anything admit no
"Great, isn't it?", great it no
Tom doesn't seem tired., tom tire tire seem no
I didn't want to surprise you., i you want surprise no
Can you play any musical instruments?, you musical any musical instrument play
It's not enough., it enough no
I thought I'd lost you., i i you think lose
Don't believe her because she always lies., she her always believe lie no
Try to make a good impression., good good impression try make
Why are you wearing that?, you that wear why
The players must obey the rules., player rule obey
It was a bomb., it bomb
A red dress looks good on her., red dress good her look
You're kind of cute when you're mad., you of cute you mad kind of when
You've got to be making this up., you this get make
We are sorry we can't help you., we sorry we help you help no
"Generally speaking, women live longer than men.", woman generally long than men speak live long
You don't have to be so sarcastic., you so sarcastic so have no
I thought you'd be grateful., i you grateful think
Do you drink?, you drink
I like the black shoes., i black black shoe like
Could you take a picture of us?, you picture of us take
He was educated by her grandfather., he by her grandfather her grandfather educate by
Is she your mother?, she your your mother
Tom paid in small change., tom small small change pay in
He's just kidding you., he just you kid
Everyone thinks they're above average., everyone they average think
That is no business of his., that no business of his
You'd better come., you better come
I tried everything I could., i i everything could try
The bread really smells good., bread good really smell
Don't admit anything., anything admit no
Tom doesn't seem tired., tom tire tire seem no
The air feels somewhat cold this morning., air somewhat cold somewhat this morning feel somewhat
Can you play any musical instruments?, you musical any musical instrument play
I've never been so proud., i so proud so no
We must continue., we continue
I thought I'd lost you., i i you think lose
Who locked the door?, door lock who
Try to make a good impression., good good impression try make
You are wrong., you wrong
The players must obey the rules., player rule obey
What do you want?, you want what
You're kind of cute when you're mad., you of cute you mad kind of when
"Oh come on, don't be scared.", scar come on no
We are sorry we can't help you., we sorry we help you help no
Please drop in on your way home., your your way home drop in
"Generally speaking, women live longer than men.", woman generally long than men speak live long
My wife looked surprised., my wife surprised look
I thought you'd be grateful., i you grateful think
We are not Americans., we americans no
I like the black shoes., i black black shoe like
I immediately stopped laughing., i immediately stop laugh
He was educated by her grandfather., he by her grandfather her grandfather educate by
We were both in the library., we library
Tom paid in small change., tom small small change pay in
Everyone thinks they're above average., everyone they average think
She saw him at the station., she him station saw
You'd better come., you better come
She was overcome with happiness., she happiness overcome with
What's this key for?, this key this what
The bread really smells good., bread good really smell
We have exams right after summer vacation., we exam right after summer vacation have
The air feels somewhat cold this morning., air somewhat cold somewhat this morning feel somewhat
Tom came yesterday., tom yesterday come
I've never been so proud., i so proud so no
Do you like cooking?, you like cook
We must continue., we continue
Did you have a nice evening?, you nice nice even have
Who locked the door?, door lock who
"You're not angry, are you?", you angry you no
You are wrong., you wrong
Is that correct?, that correct
What do you want?, you want what
It's very good., it very good very
"Oh come on, don't be scared.", scar come on no
Mary is lovely., mary lovely
Please drop in on your way home., your your way home drop in
What a nice tie!, nice what
My wife looked surprised., my wife surprised look
I didn't go to school last month., i last school last month go to no
We are not Americans., we americans no
You work too hard., you too hard work too
I immediately stopped laughing., i immediately stop laugh
Are you vegetarian?, you vegetarian
We were both in the library., we library
Thanks a lot for your help., your lot your help
She saw him at the station., she him station saw
I felt lost without you., i lose without you felt lose without
She was overcome with happiness., she happiness overcome with
I have booked a table for four., i table four book
What's this key for?, this key this what
I just want to hear your reasons., i your just your reason want hear
We have exams right after summer vacation., we exam right after summer vacation have
People lived in villages., people village live in
Tom came yesterday., tom yesterday come
Japanese is harder than English., japanese hard than english
Do you like cooking?, you like cook
I really enjoy your company., i your really your company enjoy
Did you have a nice evening?, you nice nice even have
Could you go to the store?, you store go to
"You're not angry, are you?", you angry you no
I couldn't look at it any longer., i it any longer look at no
Is that correct?, that correct
I'm turning thirty this October., i thirty this october turn
It's very good., it very good very
The baby is fast asleep., baby fast asleep fast
Mary is lovely., mary lovely
I gave you fair warning., i fair you fair warn give
What a nice tie!, nice what
I returned his book to him., i his his book him return
I didn't go to school last month., i last school last month go to no
You can rely on me., you me rely on
You work too hard., you too hard work too
I have a different opinion., i different different opinion have
Are you vegetarian?, you vegetarian
I want to do it myself., i it myself want do
Thanks a lot for your help., your lot your help
Let's check it later., 's it later let check
I felt lost without you., i lose without you felt lose without
Have you asked the others?, you others ask
I have booked a table for four., i table four book
Don't wait up for me., me wait up no
I just want to hear your reasons., i your just your reason want hear
My aunt died an old spinster., my aunt old old spinster die
People lived in villages., people village live in
It's easy to see why., it easy see why
Japanese is harder than English., japanese hard than english
Nobody was listening to us., nobody us listen to
I really enjoy your company., i your really your company enjoy
Adjust the brakes., brake adjust
Could you go to the store?, you store go to
We had an appointment., we appointment have
I couldn't look at it any longer., i it any longer look at no
I hurried home., i home hurry home
I'm turning thirty this October., i thirty this october turn
Don't forget to flush the toilet., toilet forget flush no
The baby is fast asleep., baby fast asleep fast
I love sitting on the beach., i beach love sit on
I'm completely exhausted., i completely exhaust completely
I gave you fair warning., i fair you fair warn give
The city hall isn't far from here., city hall far from no
I returned his book to him., i his his book him return
You can rely on me., you me rely on
The children were playing in the park., child park play in
I have a different opinion., i different different opinion have
"Write me sometime, OK?", ok me sometime write
You look like a boy., you boy look like
I want to do it myself., i it myself want do
I had to accept it., i it have accept
Let's check it later., 's it later let check
We were in Boston., we boston
Have you asked the others?, you others ask
Don't wait up for me., me wait up no
You can't change your mind now., you your your mind now change no
My aunt died an old spinster., my aunt old old spinster die
Mary is prettier than her sister., mary prettier than her her sister
It's easy to see why., it easy see why
Is that too much to ask?, that much too much ask
Nobody was listening to us., nobody us listen to
What a rude man!, rude what
I'm delighted to be here., i delighted be here
Adjust the brakes., brake adjust
I'm against the bill., i bill
We had an appointment., we appointment have
You won't need it., you it need no
I hurried home., i home hurry home
The bike screeched to a stop., bike stop screech to
Don't forget to flush the toilet., toilet forget flush no
They entertained us at dinner last night., they last us dinner last night entertain
I love sitting on the beach., i beach love sit on
Tom told me that he spoke French., tom he french me french tell speak
I'm completely exhausted., i completely exhaust completely
Where does this train go?, this train this go where
The city hall isn't far from here., city hall far from no
The children were playing in the park., child park play in
We were left behind., we behind leave behind
"Write me sometime, OK?", ok me sometime write
Were you really angry?, you really angry really
You look like a boy., you boy look like
Let's split the bill today., 's bill today let split
That was pretty weird., that pretty weird pretty
I had to accept it., i it have accept
My friends congratulated me on my success., my friend my me my success congratulate
We were in Boston., we boston
He is sure to succeed., he sure succeed succeed
You can't change your mind now., you your your mind now change no
I expect you know all about it., i you all it expect know all
Mary is prettier than her sister., mary prettier than her her sister
I didn't want to make you uncomfortable., i you uncomfortable want make no
Is that too much to ask?, that much too much ask
You can't live on that island., you that island live on no
What a rude man!, rude what
They were both drunk., they drunk
I'm delighted to be here., i delighted be here
I just emailed you., i just you email
I'm against the bill., i bill
I need a larger room., i large large room need
You won't need it., you it need no
The bike screeched to a stop., bike stop screech to
You won't die today., you today die no
They entertained us at dinner last night., they last us dinner last night entertain
It will be snowing tomorrow., it tomorrow snow
Tom told me that he spoke French., tom he french me french tell speak
Why is she here?, she here why
He rejected our offer., he our our offer reject
Where does this train go?, this train this go where
Didn't you know that?, you that know no
We were left behind., we behind leave behind
Thanks a lot. I appreciate that., i lot that appreciate
Were you really angry?, you really angry really
I left my calculator on my desk., i my my my calculator my desk leave
Let's split the bill today., 's bill today let split
He's not stronger than me., he strong than me no
That was pretty weird., that pretty weird pretty
How could you not say something?, you something say how no
My friends congratulated me on my success., my friend my me my success congratulate
Tom has a talent for modern painting., tom modern talent for modern paint have
He is sure to succeed., he sure succeed succeed
My head really aches., my head really ache
I expect you know all about it., i you all it expect know all
We're all going to die anyway., we anyway go die anyway
I didn't want to make you uncomfortable., i you uncomfortable want make no
You can't live on that island., you that island live on no
Are you seeing anybody?, you anybody see
They were both drunk., they drunk
Who's your father?, your your father who
I just emailed you., i just you email
It's a mistake that many people make., it many people mistake that make make
"Go a little faster, please.", little little faster go
I need a larger room., i large large room need
I usually drive myself to work., i usually myself drive work
You won't die today., you today die no
You have many friends., you many many friend have
It will be snowing tomorrow., it tomorrow snow
That's a good idea., that good good idea
Why is she here?, she here why
This one is on me., this one this me
He rejected our offer., he our our offer reject
I admire your work ethic., i your your work ethic admire
Didn't you know that?, you that know no
Everyone wants something., everyone something want
Thanks a lot. I appreciate that., i lot that appreciate
Get that dog away from me., that dog away from me get
I left my calculator on my desk., i my my my calculator my desk leave
It's all nonsense., it nonsense
He's not stronger than me., he strong than me no
We acted in good faith., we good good faith act in
How could you not say something?, you something say how no
My natural hair colour is blond., my natural hair colour blond
Tom has a talent for modern painting., tom modern talent for modern paint have
I can't force you to do anything., i you anything force do no
My head really aches., my head really ache
I'm not overly concerned., i overly concern overly no
We're all going to die anyway., we anyway go die anyway
Are you seeing anybody?, you anybody see
What are these things used for?, these thing use these use for what
They despise you., they you despise
Who's your father?, your your father who
My father is going to kill me., my father me go kill
It's a mistake that many people make., it many people mistake that make make
Do you think it's going to snow?, you it think go snow
"Go a little faster, please.", little little faster go
When will they give a concert?, they concert give when
I usually drive myself to work., i usually myself drive work
I need change for the bus., i change for bus need
You have many friends., you many many friend have
They're related to each other., they relate to other each other
That's a good idea., that good good idea
Let's hope he's all right., 's he all right all let hope
This one is on me., this one this me
"What were you two talking about? ""Nothing.""", you two talking about what
I admire your work ethic., i your your work ethic admire
The decision is not yet final., decision yet final yet no
Everyone wants something., everyone something want
That's sweet of you., that sweet of you
Get that dog away from me., that dog away from me get
She folded her handkerchief neatly., she her her handkerchief neatly fold
It's all nonsense., it nonsense
I ordered a book from London., i book from london order
We acted in good faith., we good good faith act in
I moved back in with my parents., i my back in my parent move back
My natural hair colour is blond., my natural hair colour blond
Tom often makes the same mistakes., tom same often same mistake make
I can't force you to do anything., i you anything force do no
He never wears a tie., he tie wear no
I'm not overly concerned., i overly concern overly no
You are lying., you lie
What are these things used for?, these thing use these use for what
It's all I know., it i all know know
They despise you., they you despise
I'm afraid it's going to rain tomorrow., i afraid it go tomorrow go rain
My father is going to kill me., my father me go kill
Talk to me., me talk to
Do you think it's going to snow?, you it think go snow
I'm decorating the classroom., i classroom decorate
When will they give a concert?, they concert give when
You touched my heart., you my my heart touch
I need change for the bus., i change for bus need
How's the weather out there?, weather out there how
They're related to each other., they relate to other each other
Can I take a picture of you?, i picture of you take
Let's hope he's all right., 's he all right all let hope
Read as many books as possible., many possible as many book as read as
"What were you two talking about? ""Nothing.""", you two talking about what
I am glad to help you., i glad help you help
The decision is not yet final., decision yet final yet no
I used my imagination., i my my imagination use
That's sweet of you., that sweet of you
The gifts will delight the children., gift child delight
She folded her handkerchief neatly., she her her handkerchief neatly fold
Can his story be true?, his story true
I ordered a book from London., i book from london order
I fell down the steps., i step fell down
I moved back in with my parents., i my back in my parent move back
Should I help them?, i them help
Tom often makes the same mistakes., tom same often same mistake make
We want Tom., we tom want
He never wears a tie., he tie wear no
I never saw her again., i her again saw no
You are lying., you lie
I'm sick of hospitals., i sick of hospital
It's all I know., it i all know know
There was a striking resemblance between them., there strike strike resemblance between them be
I'm afraid it's going to rain tomorrow., i afraid it go tomorrow go rain
When's Tom arriving?, tom arrive when
Talk to me., me talk to
"Tom isn't rude, but Mary is.", tom rude mary no
I'm decorating the classroom., i classroom decorate
"Are those your books? ""No, they aren't.""", those your they your books no
You touched my heart., you my my heart touch
He stuck his pencil behind his ear., he his his his pencil his ear stick
How's the weather out there?, weather out there how
I heard the explosions., i explosion hear
Can I take a picture of you?, i picture of you take
It's difficult to describe., it difficult describe
Read as many books as possible., many possible as many book as read as
"After their quarrel, she called it quits.", their she it their quarrel it quit call quit
I am glad to help you., i glad help you help
Tom died in Mary's arms., tom mary 's mary arm die in
I used my imagination., i my my imagination use
Am I making sense?, i sense make
The gifts will delight the children., gift child delight
She did not listen., she listen no
Can his story be true?, his story true
He offered more than could be expected., he more more expect offer expect
I fell down the steps., i step fell down
You couldn't have picked a better time., you good good time pick no
Should I help them?, i them help
Give us a chance., us chance give
We want Tom., we tom want
What color did Tom dye his hair?, tom his what color his hair dye
I never saw her again., i her again saw no
How is your family name written?, your family name write how
I'm sick of hospitals., i sick of hospital
You'd better not wait here., you better here wait here no
There was a striking resemblance between them., there strike strike resemblance between them be
Don't point at others., others point at no
When's Tom arriving?, tom arrive when
I saw him cross the street., i him street saw cross
"Tom isn't rude, but Mary is.", tom rude mary no
We must leave early., we early leave early
"Are those your books? ""No, they aren't.""", those your they your books no
Tom could go to prison., tom prison go to
He stuck his pencil behind his ear., he his his his pencil his ear stick
It's not an easy sport., it easy easy sport no
I heard the explosions., i explosion hear
She attributed her success to good luck., she her good her success good luck attribute
It's difficult to describe., it difficult describe
I know Tom is a bit chubby., i tom bit chubby know
"After their quarrel, she called it quits.", their she it their quarrel it quit call quit
Aren't you happy?, you happy no
Tom died in Mary's arms., tom mary 's mary arm die in
